regime,optimizer,seed,lr,wd,eps,step,loss,lr_scheduled,ms,status
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,900,0.004302280023694038,0.001981405407640079,5443.7759647369385,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,950,0.007489666808396578,0.0018722026968789908,5748.920252472162,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1000,0.008818692527711391,0.0017614821163876488,6055.992604345083,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1050,0.005138480104506016,0.0016500000000000002,6362.061532378197,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1100,0.003856528550386429,0.0015385178836123514,6666.353597015142,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1150,0.004809584002941847,0.0014277973031210092,6971.615197360516,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1200,0.004864025861024857,0.0013185945923599213,7276.502910166979,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1250,0.004214545711874962,0.0012116557165736776,7584.123326420784,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1300,0.004204339347779751,0.0011077111767184916,7875.186237663031,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1350,0.003940004389733076,0.0010074710193999506,8166.649662345648,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1400,0.0013530266005545855,0.0009116199865347242,8458.940958440304,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1450,0.003150973003357649,0.0008208128378689485,8750.502622663975,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1500,0.005400021560490131,0.0007356698783052499,9041.220383524895,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1550,0.0018100255401805043,0.0006567727205912723,9332.061183810234,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1600,0.0026011657901108265,0.0005846603123148688,9623.437600016594,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1650,0.0013433871790766716,0.0005198252543455865,9914.901183843613,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1700,0.0013752701925113797,0.00046271043587123995,10205.502400815487,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1750,0.001466898713260889,0.0004137060090156724,10497.89708828926,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1800,0.0009333646157756448,0.00037314672370414325,10789.941504955292,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1850,0.001125650480389595,0.00034130964098190404,11080.341345459223,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1900,0.0017403438687324524,0.0003184122404063249,11371.343649595976,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1950,0.0009144812938757241,0.00030461093444099574,11662.023713618517,ok
task_c_alpha_0.3,adamw,2047037706,0.003,0.0001,1e-08,1999,0.0011351259890943766,0.00030000184542422524,11947.725314229727,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,0,1.404807686805725,3e-05,32.20796751976013,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,50,0.14769750833511353,0.00153,1141.4357817173004,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,100,0.08783380687236786,0.003,2381.0431765317917,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,150,0.06081633269786835,0.002995389065559004,3621.490254640579,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,200,0.038869790732860565,0.0029815877595936752,4860.723380804062,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,250,0.024395639076828957,0.002958690359018096,6102.287384748459,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,300,0.017771441489458084,0.002926853276295857,7341.742359995842,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,350,0.021316949278116226,0.0028862939909843274,8554.760538935661,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,400,0.026001952588558197,0.00283728956412876,9549.269238948822,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,450,0.009186260402202606,0.0027801747456544135,10784.117846727371,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,500,0.015285750851035118,0.0027153396876851313,12022.113683223724,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,550,0.014852277934551239,0.002643227279408728,13258.536210775375,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,600,0.014108708128333092,0.0025643301216947507,14496.194962024689,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,650,0.017336908727884293,0.002479187162131052,15734.837937355042,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,700,0.013029517605900764,0.0023883800134652765,16974.455668330193,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,750,0.007831389084458351,0.0022925289806000494,18215.588118195534,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,800,0.007546501234173775,0.002192288823281509,19457.82530426979,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,850,0.005603990517556667,0.0020883442834263226,20701.382298350334,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,900,0.007912034168839455,0.001981405407640079,21939.567419171333,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,950,0.014537632465362549,0.0018722026968789908,23183.675935268402,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1000,0.009978161193430424,0.0017614821163876488,24422.703267931938,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1050,0.006910581141710281,0.0016500000000000002,25662.225246310234,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1100,0.009288463741540909,0.0015385178836123514,26901.52464401722,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1150,0.006883151829242706,0.0014277973031210092,28148.52128446102,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1200,0.01069356594234705,0.0013185945923599213,29390.384488224983,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1250,0.0037026600912213326,0.0012116557165736776,30633.70081305504,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1300,0.002338607329875231,0.0011077111767184916,31878.43227005005,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1350,0.0035065331030637026,0.0010074710193999506,33119.60221993923,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1400,0.004977907985448837,0.0009116199865347242,34365.126536130905,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1450,0.0056288158521056175,0.0008208128378689485,35609.378155589104,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1500,0.0027724478859454393,0.0007356698783052499,36850.80501127243,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1550,0.0015530503587797284,0.0006567727205912723,38094.63767695427,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1600,0.0020354785956442356,0.0005846603123148688,39342.35866999626,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1650,0.0009293631301261485,0.0005198252543455865,40586.95927429199,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1700,0.002189053688198328,0.00046271043587123995,41835.64212214947,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1750,0.0026732836849987507,0.0004137060090156724,43082.24420261383,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1800,0.0017126582097262144,0.00037314672370414325,44328.67914330959,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1850,0.0011135681997984648,0.00034130964098190404,45573.891117334366,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1900,0.00178635329939425,0.0003184122404063249,46819.9137121439,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1950,0.0005928443279117346,0.00030461093444099574,48064.30200052261,ok
task_c_alpha_0.3,spectral,2047037706,0.003,0.0001,1e-08,1999,0.0010070068528875709,0.00030000184542422524,49285.28190326691,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,0,0.40262866020202637,3e-05,13.260800004005432,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,50,0.028516987338662148,0.00153,301.1240319311619,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,100,0.009807557798922062,0.003,588.9128956496716,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,150,0.007114318665117025,0.002995389065559004,878.9331830441952,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,200,0.0047119129449129105,0.0029815877595936752,1169.8558079004288,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,250,0.005026473663747311,0.002958690359018096,1459.3811838030815,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,300,0.0048601748421788216,0.002926853276295857,1746.7305274903774,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,350,0.004601496271789074,0.0028862939909843274,2034.5665272772312,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,400,0.009977791458368301,0.00283728956412876,2324.718143135309,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,450,0.002620699815452099,0.0027801747456544135,2615.840991050005,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,500,0.002121990779414773,0.0027153396876851313,2904.3863993883133,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,550,0.0015267968410626054,0.002643227279408728,3193.230431109667,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,600,0.0015555088175460696,0.0025643301216947507,3483.2404165267944,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,650,0.0010192490881308913,0.002479187162131052,3774.9814096987247,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,700,0.001019777962937951,0.0023883800134652765,4066.717440366745,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,750,0.0014122985303401947,0.0022925289806000494,4355.096320509911,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,800,0.01057020016014576,0.002192288823281509,4644.033503741026,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,850,0.0008577713742852211,0.0020883442834263226,4935.024480193853,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,900,0.001104599330574274,0.001981405407640079,5226.100927293301,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,950,0.0013425950892269611,0.0018722026968789908,5518.023327112198,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1000,0.0006039052968844771,0.0017614821163876488,5808.220990657806,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1050,0.0023204965982586145,0.0016500000000000002,6100.716861844063,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1100,0.004574303515255451,0.0015385178836123514,6392.5503015220165,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1150,0.0006262891693040729,0.0014277973031210092,6683.967357128859,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1200,0.0008945166482590139,0.0013185945923599213,6975.044892251492,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1250,0.0006587181705981493,0.0012116557165736776,7268.1856916844845,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1300,0.000308070273604244,0.0011077111767184916,7560.649882227182,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1350,0.00029019240173511207,0.0010074710193999506,7853.615994095802,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1400,0.00024660711642354727,0.0009116199865347242,8146.1644740998745,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1450,0.000887296861037612,0.0008208128378689485,8436.704249352217,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1500,0.0004169768653810024,0.0007356698783052499,8728.991609483957,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1550,0.0007326948689296842,0.0006567727205912723,9021.240697234869,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1600,0.0002897935046348721,0.0005846603123148688,9313.607735842466,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1650,0.0005361412186175585,0.0005198252543455865,9607.014647781849,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1700,0.0006279722438193858,0.00046271043587123995,9902.109463602304,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1750,0.00026336131850257516,0.0004137060090156724,10196.477942764759,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1800,0.00047689981875009835,0.00037314672370414325,10488.843190252781,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1850,0.00014507593004964292,0.00034130964098190404,10779.682166874409,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1900,0.0002497873501852155,0.0003184122404063249,11071.310326039791,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1950,0.00028340326389297843,0.00030461093444099574,11365.479829102755,ok
task_c_alpha_1,adamw,2047037706,0.003,0.0001,1e-08,1999,0.00010472143185324967,0.00030000184542422524,11653.28904414177,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,0,0.40262866020202637,3e-05,13.323295831680298,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,50,0.0291532464325428,0.00153,1127.672162771225,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,100,0.010358123108744621,0.003,2378.042915701866,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,150,0.006223504431545734,0.002995389065559004,3619.2491273880005,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,200,0.0054005226120352745,0.0029815877595936752,4866.122058033943,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,250,0.007003680802881718,0.002958690359018096,6110.0016433000565,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,300,0.006596892606467009,0.002926853276295857,7355.660490512848,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,350,0.005734739359468222,0.0028862939909843274,8601.416270852089,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,400,0.0037155020982027054,0.00283728956412876,9848.685479521751,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,450,0.0025148638524115086,0.0027801747456544135,11100.29197025299,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,500,0.0037945739459246397,0.0027153396876851313,12345.963233351707,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,550,0.0029515959322452545,0.002643227279408728,13594.576035141945,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,600,0.0023182097356766462,0.0025643301216947507,14840.404994368553,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,650,0.003301018849015236,0.002479187162131052,16089.306532144547,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,700,0.0027568493969738483,0.0023883800134652765,17337.559425234795,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,750,0.0018036110559478402,0.0022925289806000494,18589.876735925674,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,800,0.005048819817602634,0.002192288823281509,19840.75724053383,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,850,0.0016516310861334205,0.0020883442834263226,21091.765648961067,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,900,0.0008108202600851655,0.001981405407640079,22341.414863348007,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,950,0.0013364932965487242,0.0018722026968789908,23592.742570519447,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1000,0.0005972966318950057,0.0017614821163876488,24842.52218723297,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1050,0.000544568698387593,0.0016500000000000002,26091.484042286873,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1100,0.0004390351823531091,0.0015385178836123514,27340.582093834877,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1150,0.0004938246565870941,0.0014277973031210092,28591.633483171463,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1200,0.0008568262564949691,0.0013185945923599213,29842.987909078598,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1250,0.0008732825517654419,0.0012116557165736776,31091.553637623787,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1300,0.0005490019684657454,0.0011077111767184916,32345.32039320469,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1350,0.0014748730463907123,0.0010074710193999506,33598.32832968235,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1400,0.00027555227279663086,0.0009116199865347242,34849.19201374054,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1450,0.0011936626397073269,0.0008208128378689485,36103.61687338352,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1500,0.0007444971124641597,0.0007356698783052499,37356.04029369354,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1550,0.0006015015533193946,0.0006567727205912723,38609.70231258869,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1600,0.0009961921023204923,0.0005846603123148688,39863.500331401825,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1650,0.0009051685919985175,0.0005198252543455865,41115.957290410995,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1700,0.0005220777820795774,0.00046271043587123995,42367.41914188862,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1750,0.0002199036825913936,0.0004137060090156724,43618.08419632912,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1800,0.0003023864992428571,0.00037314672370414325,44870.92291033268,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1850,0.00023337674792855978,0.00034130964098190404,46120.107518196106,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1900,0.00027724431129172444,0.0003184122404063249,47373.7240550518,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1950,0.00016573173343203962,0.00030461093444099574,48627.49318122864,ok
task_c_alpha_1,spectral,2047037706,0.003,0.0001,1e-08,1999,0.0002059201942756772,0.00030000184542422524,49853.665855526924,ok
