regime,optimizer,seed,lr,wd,eps,step,loss,lr_scheduled,ms,status
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,950,0.04173525050282478,6.240675656263303e-05,5660.111484020948,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1000,0.040433116257190704,5.8716070546254966e-05,5943.856028527021,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1050,0.03851436451077461,5.500000000000001e-05,6229.4237096607685,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1100,0.04474829137325287,5.128392945374505e-05,6512.360733836889,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1150,0.0349564291536808,4.7593243437366975e-05,6796.0831018686295,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1200,0.034174930304288864,4.395315307866405e-05,7078.6591973006725,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1250,0.27017468214035034,4.0388523885789256e-05,7361.838589280844,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1300,0.03177054226398468,3.692370589061639e-05,7645.3724130392075,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1350,0.036738790571689606,3.358236731333169e-05,7928.450749188662,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1400,0.03566230833530426,3.0387332884490805e-05,8212.321117579937,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1450,0.0342676118016243,2.736042792896495e-05,8498.219868659973,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1500,0.027727041393518448,2.4522329276841663e-05,8782.110269010067,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1550,0.027595121413469315,2.189242401970908e-05,9065.884797245264,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1600,0.034348249435424805,1.9488677077162295e-05,9349.559965968132,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1650,0.03277616575360298,1.7327508478186218e-05,9632.714398264885,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1700,0.03543649613857269,1.5423681195707997e-05,9916.168542146683,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1750,0.028156189247965813,1.3790200300522413e-05,10199.46860665083,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1800,0.030119264498353004,1.2438224123471442e-05,10483.467678070068,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1850,0.028343699872493744,1.1376988032730134e-05,10766.452093452215,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1900,0.026887159794569016,1.0613741346877497e-05,11050.29913431406,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1950,0.026771999895572662,1.0153697814699859e-05,11333.876798570156,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,1e-08,1999,0.03505449742078781,1.0000061514140841e-05,11612.628510534763,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,0,2.813330888748169,1e-06,7.875615954399109,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,50,2.5428109169006348,5.1000000000000006e-05,306.3199045956135,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,100,2.272101879119873,0.0001,605.7308481931686,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,150,1.1118388175964355,9.984630218530014e-05,904.5508799254894,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,200,0.6654087901115417,9.938625865312251e-05,1187.9979194998741,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,250,0.31586721539497375,9.862301196726987e-05,1467.836414963007,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,300,0.211978018283844,9.756177587652856e-05,1758.3049597144127,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,350,0.14965465664863586,9.620979969947759e-05,2038.8723846971989,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,400,0.11345656216144562,9.4576318804292e-05,2319.875168800354,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,450,0.12699294090270996,9.267249152181379e-05,2600.808736592531,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,500,0.11294007301330566,9.051132292283771e-05,2883.664833009243,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,550,0.09959286451339722,8.810757598029093e-05,3164.7700810730457,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,600,0.08691410720348358,8.547767072315835e-05,3446.106593668461,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,650,0.08033238351345062,8.263957207103507e-05,3727.8278099894524,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,700,0.0798131674528122,7.961266711550922e-05,4009.5696988403797,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,750,0.0710616335272789,7.641763268666831e-05,4291.462754279375,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,800,0.0697544515132904,7.307629410938363e-05,4572.910978406668,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,850,0.08053871989250183,6.961147611421075e-05,4854.653058648109,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,900,0.07203957438468933,6.604684692133597e-05,5137.054850041866,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,950,0.06909401714801788,6.240675656263303e-05,5418.772994011641,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1000,0.06038231402635574,5.8716070546254966e-05,5700.413538068533,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1050,0.06090419366955757,5.500000000000001e-05,5982.938690721989,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1100,0.060978300869464874,5.128392945374505e-05,6265.835747003555,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1150,0.04659765213727951,4.7593243437366975e-05,6547.58169940114,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1200,0.06425903737545013,4.395315307866405e-05,6829.169539570808,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1250,0.5367416739463806,4.0388523885789256e-05,7112.04544377327,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1300,0.05823174864053726,3.692370589061639e-05,7394.567042380571,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1350,0.06045157462358475,3.358236731333169e-05,7676.521601200104,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1400,0.049960218369960785,3.0387332884490805e-05,7959.086272537708,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1450,0.04505237936973572,2.736042792896495e-05,8241.576543360949,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1500,0.05276467651128769,2.4522329276841663e-05,8523.645182609558,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1550,0.04798243194818497,2.189242401970908e-05,8807.80582255125,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1600,0.05941328406333923,1.9488677077162295e-05,9105.560895442963,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1650,0.049354925751686096,1.7327508478186218e-05,9389.129726797342,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1700,0.047801658511161804,1.5423681195707997e-05,9753.133566468954,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1750,0.06399524211883545,1.3790200300522413e-05,10044.899135112762,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1800,0.05406896397471428,1.2438224123471442e-05,10327.714079856873,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1850,0.046334974467754364,1.1376988032730134e-05,10624.135103076696,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1900,0.04739036411046982,1.0613741346877497e-05,10953.362781912088,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1950,0.04416738823056221,1.0153697814699859e-05,11256.758173853159,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,1e-08,1999,0.0492684543132782,1.0000061514140841e-05,11574.263484627008,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,0,0.21989226341247559,1e-06,7.757792115211487,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,50,0.2083585411310196,5.1000000000000006e-05,319.9799685180187,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,100,0.11698775738477707,0.0001,606.3902729153633,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,150,0.05803222209215164,9.984630218530014e-05,886.0312642455101,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,200,0.03914126753807068,9.938625865312251e-05,1167.4966080188751,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,250,0.030305856838822365,9.862301196726987e-05,1446.8488633334637,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,300,0.021072059869766235,9.756177587652856e-05,1728.721310287714,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,350,0.024994581937789917,9.620979969947759e-05,2008.5917420685291,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,400,0.02048639766871929,9.4576318804292e-05,2288.669470369816,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,450,0.016863543540239334,9.267249152181379e-05,2569.645311206579,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,500,0.018720408901572227,9.051132292283771e-05,2850.160383731127,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,550,0.017941083759069443,8.810757598029093e-05,3130.7334084510803,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,600,0.01705138385295868,8.547767072315835e-05,3411.54963311553,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,650,0.01577186957001686,8.263957207103507e-05,3693.02569809556,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,700,0.020546799525618553,7.961266711550922e-05,3973.901729941368,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,750,0.022411338984966278,7.641763268666831e-05,4254.8181148171425,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,800,0.01741650141775608,7.307629410938363e-05,4535.805219680071,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,850,0.015421976335346699,6.961147611421075e-05,4818.912066906691,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,900,0.017142081633210182,6.604684692133597e-05,5100.987779200077,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,950,0.017731035128235817,6.240675656263303e-05,5382.484739720821,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1000,0.015361359342932701,5.8716070546254966e-05,5663.6428200900555,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1050,0.018736563622951508,5.500000000000001e-05,5948.266309291124,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1100,0.016347864642739296,5.128392945374505e-05,6231.050565302372,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1150,0.0168435238301754,4.7593243437366975e-05,6512.532901287079,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1200,0.016097255051136017,4.395315307866405e-05,6794.9119092822075,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1250,0.047353990375995636,4.0388523885789256e-05,7078.991718292236,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1300,0.015762217342853546,3.692370589061639e-05,7361.323397219181,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1350,0.015332400798797607,3.358236731333169e-05,7643.362148106098,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1400,0.013684938661754131,3.0387332884490805e-05,7926.879844158888,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1450,0.015431949868798256,2.736042792896495e-05,8209.458019852638,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1500,0.015626054257154465,2.4522329276841663e-05,8492.240227729082,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1550,0.013370483182370663,2.189242401970908e-05,8775.090818852186,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1600,0.01529335230588913,1.9488677077162295e-05,9057.310691595078,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1650,0.013507325202226639,1.7327508478186218e-05,9338.99699601531,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1700,0.010773792862892151,1.5423681195707997e-05,9621.662212342024,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1750,0.011707687750458717,1.3790200300522413e-05,9903.290500283241,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1800,0.012751998379826546,1.2438224123471442e-05,10185.249891668558,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1850,0.012344181537628174,1.1376988032730134e-05,10467.127555072308,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1900,0.011674636974930763,1.0613741346877497e-05,10749.24653121829,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1950,0.015241410583257675,1.0153697814699859e-05,11032.270114988089,ok
task_c_alpha_0.3,adamw,703157743,0.0001,0.0,1e-08,1999,0.013399050571024418,1.0000061514140841e-05,11309.564002126455,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,0,1.404807686805725,1e-06,8.053856253623962,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,50,1.4178187847137451,5.1000000000000006e-05,306.57657662034035,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,100,1.2021540403366089,0.0001,605.2901770472527,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,150,0.6457352638244629,9.984630218530014e-05,905.4247055053711,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,200,0.3854703903198242,9.938625865312251e-05,1205.6388501524925,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,250,0.18730321526527405,9.862301196726987e-05,1509.2404828369617,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,300,0.10998447984457016,9.756177587652856e-05,1811.724610567093,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,350,0.08679930865764618,9.620979969947759e-05,2111.356258302927,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,400,0.06881098449230194,9.4576318804292e-05,2411.9293145239353,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,450,0.07672840356826782,9.267249152181379e-05,2712.950403034687,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,500,0.05495957285165787,9.051132292283771e-05,3013.1138907670975,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,550,0.05846119672060013,8.810757598029093e-05,3313.954851001501,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,600,0.053361937403678894,8.547767072315835e-05,3608.0224031209946,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,650,0.04720684885978699,8.263957207103507e-05,3889.8077471256256,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,700,0.04548098146915436,7.961266711550922e-05,4171.041059434414,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,750,0.057575859129428864,7.641763268666831e-05,4451.856868028641,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,800,0.053128186613321304,7.307629410938363e-05,4732.548995882273,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,850,0.05040806159377098,6.961147611421075e-05,5013.329444020987,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,900,0.03750275820493698,6.604684692133597e-05,5294.320804148912,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,950,0.043640561401844025,6.240675656263303e-05,5575.394500732422,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1000,0.04277121275663376,5.8716070546254966e-05,5856.501093357801,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1050,0.04173969104886055,5.500000000000001e-05,6137.330789536238,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1100,0.04857199639081955,5.128392945374505e-05,6418.141414016485,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1150,0.03801419585943222,4.7593243437366975e-05,6698.9165186584,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1200,0.03729040175676346,4.395315307866405e-05,6979.857478320599,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1250,0.28174322843551636,4.0388523885789256e-05,7263.122661978006,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1300,0.034432392567396164,3.692370589061639e-05,7544.465637564659,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1350,0.04128456488251686,3.358236731333169e-05,7826.334884822369,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1400,0.03940632939338684,3.0387332884490805e-05,8108.136772274971,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1450,0.03809148073196411,2.736042792896495e-05,8389.917122721672,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1500,0.032341890037059784,2.4522329276841663e-05,8672.402754753828,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1550,0.030248530209064484,2.189242401970908e-05,8975.668482542038,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1600,0.03901345655322075,1.9488677077162295e-05,9257.692643016577,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1650,0.036806873977184296,1.7327508478186218e-05,9539.799074560404,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1700,0.041743889451026917,1.5423681195707997e-05,9821.852353602648,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1750,0.03232767432928085,1.3790200300522413e-05,10103.813760817051,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1800,0.034639835357666016,1.2438224123471442e-05,10385.535808503628,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1850,0.03352893143892288,1.1376988032730134e-05,10667.63420844078,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1900,0.029786277562379837,1.0613741346877497e-05,10949.441792160273,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1950,0.031294070184230804,1.0153697814699859e-05,11231.548446565866,ok
task_c_alpha_0.3,adamw,2047037706,0.0001,0.0,0.0001,1999,0.04115285724401474,1.0000061514140841e-05,11507.760093390942,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,0,2.813330888748169,1e-06,7.986175894737244,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,50,2.550448417663574,5.1000000000000006e-05,306.76598331332207,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,100,2.579496383666992,0.0001,606.8275824487209,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,150,1.344773530960083,9.984630218530014e-05,906.4539179205894,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,200,0.7729040384292603,9.938625865312251e-05,1188.4942699372768,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,250,0.3767091631889343,9.862301196726987e-05,1468.882141172886,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,300,0.2464507520198822,9.756177587652856e-05,1752.2852138280869,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,350,0.15867647528648376,9.620979969947759e-05,2033.359326094389,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,400,0.1223883181810379,9.4576318804292e-05,2315.9234544336796,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,450,0.13513609766960144,9.267249152181379e-05,2596.7007029652596,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,500,0.11607598513364792,9.051132292283771e-05,2877.7962242364883,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,550,0.10284534841775894,8.810757598029093e-05,3158.624543905258,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,600,0.08893133699893951,8.547767072315835e-05,3439.411904603243,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,650,0.08167773485183716,8.263957207103507e-05,3720.461056917906,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,700,0.0831681489944458,7.961266711550922e-05,4001.4593937695026,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,750,0.07561672478914261,7.641763268666831e-05,4282.911649912596,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,800,0.07330367714166641,7.307629410938363e-05,4564.208929955959,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,850,0.08447462320327759,6.961147611421075e-05,4847.935873925686,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,900,0.07480495423078537,6.604684692133597e-05,5130.013378292322,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,950,0.07297422736883163,6.240675656263303e-05,5412.727394580841,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1000,0.06326991319656372,5.8716070546254966e-05,5693.633891820908,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1050,0.06268429756164551,5.500000000000001e-05,5976.3557161688805,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1100,0.06573585420846939,5.128392945374505e-05,6259.903972536325,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1150,0.04913761466741562,4.7593243437366975e-05,6541.698084175587,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1200,0.06846624612808228,4.395315307866405e-05,6823.141412615776,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1250,0.565775454044342,4.0388523885789256e-05,7105.621733099222,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1300,0.06398025900125504,3.692370589061639e-05,7388.743142127991,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1350,0.06396080553531647,3.358236731333169e-05,7670.376486480236,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1400,0.054596059024333954,3.0387332884490805e-05,7953.448422044516,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1450,0.049955129623413086,2.736042792896495e-05,8235.84272608161,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1500,0.05771249532699585,2.4522329276841663e-05,8518.665669620037,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1550,0.052073363214731216,2.189242401970908e-05,8800.431750655174,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1600,0.06477993726730347,1.9488677077162295e-05,9082.45901402831,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1650,0.053030192852020264,1.7327508478186218e-05,9364.841093331575,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1700,0.053712815046310425,1.5423681195707997e-05,9646.965861856937,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1750,0.06954905390739441,1.3790200300522413e-05,9928.429574429989,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1800,0.0585605725646019,1.2438224123471442e-05,10210.545989960432,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1850,0.05133550614118576,1.1376988032730134e-05,10493.116484552622,ok
task_c_alpha_0.3,adamw,2105754975,0.0001,0.0,0.0001,1900,0.05109965801239014,1.0613741346877497e-05,10775.709667950869,ok
